Window_ID,Pre_15s_Gap,BTC_Pre_15s,BTC_Pre_60s,BTC_Velocity_60s,Gap_5s,BTC_5s,Gap_10s,BTC_10s,Gap_15s,BTC_15s,Poly_Spread_15s,UP_Bid_15s,DN_Bid_15s,First_55c_Side,First_55c_Time,First_60c_Side,First_60c_Time,First_65c_Side,First_65c_Time,RSI_1m,V_1m,Drawdown_UP,Drawdown_DN,ATR_5m,BTC_Open,BTC_Close,Winner
1772472900,,,69166.6,139.78,,,,,,,,,,DOWN,296,DOWN,296,DOWN,296,34.14,19,193.18,110.72,110.05,69306.38,69139.70,DOWN
1772473200,,,68872.0,237.40,,,0.09000000000000002,69113.2,,,,,,DOWN,297,DOWN,297,DOWN,297,28.19,32,295.20,86.40,128.56,69109.40,68850.00,DOWN
1772473500,,,68935.5,-89.00,0.010000000000000009,68841.8,,,,,,,,DOWN,9,UP,46,UP,46,38.94,8,38.50,162.30,92.40,68846.50,68979.70,UP
1772473800,,,69069.8,-114.30,,,,,,,,,,UP,299,UP,299,UP,299,53.42,30,20.00,233.20,88.03,68955.50,69188.70,UP
1772474100,,,69127.9,60.70,,,,,-0.07,69176.5,-0.008009950248756226,0.4690049751243781,0.5390049751243781,UP,297,UP,297,UP,297,53.77,14,130.70,0.10,78.32,69188.60,69176.70,UP
1772474400,,,68803.6,371.50,,,,,,,,,,UP,296,UP,296,UP,296,44.40,17,419.80,9.30,128.63,69175.10,68907.40,DOWN
1772474700,,,69016.6,-59.80,,,,,,,,,,DOWN,298,DOWN,298,DOWN,298,49.26,25,40.10,107.50,78.20,68956.80,69000.40,UP
1772475000,,,69083.4,-40.84,,,,,,,,,,UP,296,UP,296,UP,296,58.75,35,73.26,135.84,87.69,69042.56,69178.40,UP
1772475300,,,69036.8,157.28,,,,,-0.28,69170.0,-0.020000000000000018,0.37,0.65,UP,299,UP,299,UP,299,46.72,29,174.18,0.00,59.70,69194.08,69034.40,DOWN
1772475600,,,69051.0,-40.20,,,,,,,,,,DOWN,294,DOWN,294,DOWN,294,49.19,8,27.90,75.60,65.14,69010.80,69086.30,UP
1772475900,,,69165.2,-133.50,,,,,,,,,,UP,299,UP,299,UP,299,52.30,28,0.00,156.50,92.18,69031.70,69080.00,UP
1772476200,,,69225.4,-112.40,,,,,-0.12900497512437814,69086.9,-0.00900497512437809,0.44,0.5690049751243781,UP,299,UP,299,UP,299,57.83,48,56.30,145.14,97.03,69113.00,69179.60,UP
1772476500,,,69129.97,59.83,,,,,-0.33,69162.4,-0.010000000000000009,0.34,0.67,UP,299,UP,299,UP,299,44.97,15,174.60,11.62,57.77,69189.80,69037.20,DOWN
1772476800,,,,0.00,,,,,,,,,,DOWN,297,DOWN,297,DOWN,297,50.00,0,5.60,42.65,53.41,69050.00,69049.90,DOWN
1772480100,,,68973.52765733,76.37,,,,,,,,,,UP,47,UP,47,UP,47,50.21,10,113.60,0.15,76.41,69049.90,68940.70,DOWN
1772480400,,,68823.2,85.80,0.050000000000000044,68909.0,,,,,,,,DOWN,296,DOWN,296,DOWN,296,42.75,4,114.20,33.26,48.62,68909.00,68798.70,DOWN
1772480700,,,68887.7,-88.90,,,0.12099502487562191,68798.7,,,,,,DOWN,299,DOWN,299,DOWN,299,54.88,7,24.80,126.20,52.46,68798.80,68922.90,UP
1772481000,,,68923.4,0.70,-0.04999999999999999,68924.1,,,,,,,,UP,298,UP,298,UP,298,55.89,15,42.17,63.90,74.60,68924.10,68931.85,UP
