2026-03-02 20:37:22,95.65,94.74,90.00,02:38,69147.20,69116.30,30.90,95.93,26.0,S-UP,S-UP,65.2,61.35,OFF,OFF,WAIT,SKIP|Price 6914522.0c > Max 80.0c,-1,BUY_DN,1,0.625,0.370,0.640,0.380,0.00,14.90
2026-03-02 20:37:37,95.65,94.74,90.00,02:23,69146.50,69116.30,30.20,95.93,22.0,S-UP,S-UP,64.6,61.35,OFF,OFF,WAIT,SKIP|Price 6913557.0c > Max 80.0c,-1,BUY_DN,1,0.605,0.405,0.630,0.410,0.00,14.90
2026-03-02 20:37:52,95.65,94.74,90.00,02:08,69125.40,69116.30,9.10,95.93,-1.1,S-UP,S-UP,62.7,61.35,OFF,OFF,WAIT,SKIP|Price 6910817.0c > Max 80.0c,-1,BUY_DN,1,0.495,0.505,0.499,0.510,0.00,14.90
2026-03-02 20:38:08,95.65,94.74,90.00,01:53,69104.88,69116.30,-11.42,95.93,-11.0,S-UP,S-UP,62.2,55.36,OFF,OFF,WAIT,SKIP|Price 6910268.0c > Max 80.0c,-1,BUY_DN,1,0.445,0.555,0.449,0.559,0.00,14.90
2026-03-02 20:38:23,95.65,94.74,90.00,01:37,69114.20,69116.30,-2.10,95.93,-27.1,S-UP,S-UP,61.1,57.19,OFF,OFF,WAIT,SKIP|Price 6909352.0c > Max 80.0c,-1,BUY_DN,1,0.365,0.635,0.369,0.640,0.00,14.90
2026-03-02 20:38:39,95.65,94.74,90.00,01:21,69118.90,69116.30,2.60,95.93,-2.9,S-UP,S-UP,62.6,57.63,OFF,OFF,WAIT,SKIP|Price 6910618.0c > Max 80.0c,-1,BUY_DN,1,0.485,0.515,0.490,0.519,0.00,14.90
2026-03-02 20:38:54,95.65,94.74,90.00,01:06,69137.01,69116.30,20.71,95.93,46.9,S-UP,S-UP,64.8,65.61,OFF,OFF,WAIT,SKIP|Price 6913702.0c > Max 80.0c,-1,BUY_DN,1,0.735,0.265,0.739,0.270,0.00,14.90
2026-03-02 20:39:09,95.65,94.74,90.00,00:51,69169.90,69116.30,53.60,117.33,75.1,S-UP,S-UP,66.0,51.44,OFF,OFF,WAIT,SKIP|Price 6915388.0c > Max 80.0c,-1,BUY_DN,1,0.875,0.125,0.880,0.129,0.00,14.90
2026-03-02 20:39:25,95.65,94.74,90.00,00:35,69170.10,69116.30,53.80,117.53,86.0,S-UP,S-UP,66.4,52.84,OFF,OFF,WAIT,SKIP|Price 6916042.0c > Max 80.0c,-1,BUY_DN,1,0.930,0.070,0.940,0.080,0.00,14.90
2026-03-02 20:39:40,95.65,94.74,90.00,00:20,69133.10,69116.30,16.80,117.53,35.0,S-UP,S-UP,61.9,58.56,OFF,OFF,WAIT,SKIP|Price 6911941.0c > Max 80.0c,-1,BUY_DN,1,0.675,0.325,0.679,0.329,0.00,14.90
2026-03-02 20:39:56,95.65,94.74,90.00,00:04,69125.20,69116.30,8.90,117.53,-94.0,S-UP,S-UP,58.3,65.01,OFF,OFF,WAIT,SKIP|Price 6908717.0c > Max 80.0c,-1,BUY_DN,1,0.030,0.975,0.040,0.980,0.00,14.90
TRADE_EVENT,2026-03-02 20:39:59,SETTLE,DOWN,14.90,1.00000,1.00000,0.00000,14.90,0.00,N/A,0.00,110.55,Win: DOWN | PnL: 4.90
2026-03-02 20:40:11,110.55,94.74,100.00,04:49,69100.80,69065.40,35.40,35.40,30.9,S-UP,S-UP,58.9,70.76,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.655,0.345,0.659,0.350,0.00,0.00
TRADE_EVENT,2026-03-02 20:40:12,BUY,UP,10.00,0.60000,0.60000,0.00000,16.67,58.74,S-UP,0.00,100.55,BET_UP_MOM|Leader @ 11s: UP 61.0¢
2026-03-02 20:40:27,100.55,94.74,90.00,04:33,69088.01,69065.40,22.61,44.80,21.0,S-UP,S-UP,57.6,70.76,OFF,OFF,WAIT,SKIP|Price 6908801.0c > Max 80.0c,1,BUY_UP,1,0.605,0.395,0.609,0.399,16.67,0.00
2026-03-02 20:40:42,100.55,94.74,90.00,04:18,69067.53,69065.40,2.13,45.68,-2.0,S-UP,S-UP,56.1,71.66,OFF,OFF,WAIT,SKIP|Price 6906753.0c > Max 80.0c,1,BUY_UP,1,0.485,0.510,0.490,0.510,16.67,0.00
2026-03-02 20:40:57,100.55,94.74,90.00,04:03,69083.90,69065.40,18.50,45.68,-1.0,S-UP,S-UP,56.1,71.66,OFF,OFF,WAIT,SKIP|Price 6906769.0c > Max 80.0c,1,BUY_UP,1,0.495,0.505,0.499,0.509,16.67,0.00
2026-03-02 20:41:13,100.55,94.74,90.00,03:47,69104.40,69065.40,39.00,45.68,13.0,S-UP,S-UP,57.3,66.68,OFF,OFF,WAIT,SKIP|Price 6908293.0c > Max 80.0c,1,BUY_UP,1,0.570,0.435,0.570,0.440,16.67,0.00
2026-03-02 20:41:28,100.55,94.74,90.00,03:32,69105.70,69065.40,40.30,45.68,19.0,S-UP,S-UP,57.8,66.68,OFF,OFF,WAIT,SKIP|Price 6908868.0c > Max 80.0c,1,BUY_UP,1,0.595,0.405,0.599,0.409,16.67,0.00
2026-03-02 20:41:43,100.55,94.74,90.00,03:17,69150.00,69065.40,84.60,85.48,51.0,S-UP,S-UP,61.1,75.16,OFF,OFF,WAIT,SKIP|Price 6913599.0c > Max 80.0c,1,BUY_UP,1,0.755,0.245,0.760,0.250,16.67,0.00
2026-03-02 20:41:59,100.55,94.74,90.00,03:02,69150.00,69065.40,84.60,85.48,41.0,S-UP,S-UP,60.1,75.17,OFF,OFF,WAIT,SKIP|Price 6912046.0c > Max 80.0c,1,BUY_UP,1,0.705,0.295,0.710,0.300,16.67,0.00
2026-03-02 20:42:14,100.55,94.74,90.00,02:46,69125.20,69065.40,59.80,85.48,17.1,S-UP,S-UP,57.7,63.24,OFF,OFF,WAIT,SKIP|Price 6909129.0c > Max 80.0c,1,BUY_UP,1,0.585,0.415,0.590,0.419,16.67,0.00
2026-03-02 20:42:30,100.55,94.74,90.00,02:30,69118.60,69065.40,53.20,85.48,49.1,S-UP,S-UP,60.5,67.39,OFF,OFF,WAIT,SKIP|Price 6912398.0c > Max 80.0c,1,BUY_UP,1,0.745,0.255,0.750,0.259,16.67,0.00
2026-03-02 20:42:46,100.55,94.74,90.00,02:14,69158.40,69065.40,93.00,93.88,67.1,S-UP,S-UP,62.0,71.73,OFF,OFF,WAIT,SKIP|Price 6914568.0c > Max 80.0c,1,BUY_UP,1,0.835,0.165,0.840,0.169,16.67,0.00
2026-03-02 20:43:02,100.55,94.74,90.00,01:58,69184.20,69065.40,118.80,119.68,81.1,S-UP,S-UP,63.8,77.42,OFF,OFF,WAIT,SKIP|Price 6917411.0c > Max 80.0c,1,BUY_UP,1,0.905,0.095,0.910,0.099,16.67,0.00
2026-03-02 20:43:17,100.55,94.74,90.00,01:43,69194.40,69065.40,129.00,129.88,85.0,S-UP,S-UP,63.3,69.62,OFF,OFF,WAIT,SKIP|Price 6917150.0c > Max 80.0c,1,BUY_UP,1,0.925,0.075,0.930,0.080,16.67,0.00
2026-03-02 20:43:33,100.55,94.74,90.00,01:27,69167.84,69065.40,102.44,129.88,87.0,S-UP,S-UP,62.9,69.62,OFF,OFF,WAIT,SKIP|Price 6916783.0c > Max 80.0c,1,BUY_UP,1,0.935,0.065,0.940,0.070,16.67,0.00
2026-03-02 20:43:49,100.55,94.74,90.00,01:11,69194.30,69065.40,128.90,129.88,93.0,S-UP,S-UP,63.4,69.62,OFF,OFF,WAIT,SKIP|Price 6917300.0c > Max 80.0c,1,BUY_UP,1,0.965,0.035,0.970,0.040,16.67,0.00
2026-03-02 20:44:05,100.55,94.74,90.00,00:55,69219.90,69065.40,154.50,155.38,97.0,S-UP,S-UP,66.0,54.37,OFF,OFF,WAIT,SKIP|Price 6921250.0c > Max 80.0c,1,BUY_UP,1,0.985,0.015,0.990,0.020,16.67,0.00
TRADE_EVENT,2026-03-02 20:44:05,SELL,UP,16.67,1.00000,1.00000,0.00000,16.67,0.00,N/A,0.00,117.22,MAX PROFIT (99¢) | Ent: 60.0¢ -> 99.5¢ (+65.8%)
2026-03-02 20:44:21,117.22,94.74,100.00,00:39,69219.80,69065.40,154.40,155.38,99.0,S-UP,S-UP,66.2,54.87,OFF,OFF,WAIT,SKIP|Price 6921373.0c > Max 80.0c,1,BUY_UP,1,0.995,0.010,1.000,0.010,0.00,0.00
2026-03-02 20:44:37,117.22,94.74,100.00,00:23,69228.20,69065.40,162.80,163.68,99.0,S-UP,S-UP,64.5,56.98,OFF,OFF,WAIT,SKIP|Price 6919942.0c > Max 80.0c,1,BUY_UP,1,0.995,0.010,1.000,0.010,0.00,0.00
2026-03-02 20:44:52,117.22,94.74,100.00,00:08,69223.00,69065.40,157.60,163.68,99.1,S-UP,S-UP,66.2,56.98,OFF,OFF,WAIT,SKIP|Price 6921448.0c > Max 80.0c,1,BUY_UP,1,0.995,0.009,1.000,0.009,0.00,0.00
TRADE_EVENT,2026-03-02 20:44:59,SETTLE,UP,0.00,1.00000,1.00000,0.00000,0.00,0.00,N/A,0.00,117.22,Win: UP | PnL: 6.67
