Window_ID,Pre_15s_Gap,BTC_Pre_15s,BTC_Pre_60s,BTC_Velocity_60s,Gap_5s,BTC_5s,Gap_10s,BTC_10s,Gap_15s,BTC_15s,Poly_Spread_15s,UP_Bid_15s,DN_Bid_15s,First_55c_Side,First_55c_Time,First_60c_Side,First_60c_Time,First_65c_Side,First_65c_Time,RSI_1m,V_1m,Drawdown_UP,Drawdown_DN,ATR_5m,BTC_Open,BTC_Close,Winner
1774042500,,,70550.9,-19.90,,,,,,,,,,DOWN,14,DOWN,61,UP,101,58.40,6,88.84,116.90,79.31,70531.00,70538.43,UP
1774042800,,,70398.8,109.80,,,,,,,,,,DOWN,14,DOWN,14,DOWN,14,47.88,12,130.50,0.00,67.87,70508.60,70390.10,DOWN
1774043100,,,70455.9,-65.80,,,,,,,,,,DOWN,17,UP,42,UP,42,60.12,13,0.00,143.35,49.41,70390.10,70533.45,UP
1774043400,,,70589.52,-48.62,,,,,,,,,,DOWN,11,DOWN,11,DOWN,11,54.93,9,49.90,48.62,47.95,70540.90,70491.00,DOWN
1774043700,,,70526.32809212,-11.93,,,,,,,,,,DOWN,14,UP,148,UP,148,55.96,4,1.70,28.07,18.71,70514.40,70535.89,UP
1774044000,,,70761.0,-233.30,-0.06,70527.7,,,,,,,,UP,13,UP,13,UP,23,77.45,25,0.00,323.50,96.57,70527.70,70851.20,UP
1774044300,,,70801.1,19.80,,,,,-0.08000000000000002,70854.2,0.010000000000000009,0.45,0.55,DOWN,3,DOWN,3,DOWN,3,65.57,6,43.97,46.30,59.12,70820.90,70800.10,DOWN
1774044600,,,70757.4,42.70,,,,,-0.08000000000000002,70795.56209,-0.04999999999999999,0.5,0.51,UP,24,UP,36,UP,43,59.87,52,61.70,101.00,63.74,70800.10,70747.17,UP
1774044900,,,70848.75049191,-61.15,,,,,,,,,,DOWN,4,DOWN,13,DOWN,19,54.78,46,22.66,73.39,34.33,70787.60,70819.40,DOWN
1774045200,,,70727.43995563,72.56,-0.24,70800.0,,,,,,,,DOWN,5,DOWN,5,DOWN,5,48.48,2,79.61,19.40,38.96,70800.00,70734.00,DOWN
1774045500,,,70702.78749258,20.31,-0.13000000000000006,70723.1,,,,,,,,DOWN,5,UP,20,DOWN,71,43.23,3,31.30,27.20,29.59,70723.10,70691.93,DOWN
1774045800,,,70653.9,33.60,,,,,,,,,,UP,11,DOWN,31,DOWN,45,40.94,13,64.30,0.00,31.76,70687.50,70654.90,DOWN
1774046100,,,70666.6,-10.03,,,,,,,,,,DOWN,0,UP,13,UP,125,57.35,4,17.28,81.73,34.12,70656.57,70701.69,UP
