Window_ID,Pre_15s_Gap,BTC_Pre_15s,BTC_Pre_60s,BTC_Velocity_60s,Gap_5s,BTC_5s,Gap_10s,BTC_10s,Gap_15s,BTC_15s,Poly_Spread_15s,UP_Bid_15s,DN_Bid_15s,First_55c_Side,First_55c_Time,First_60c_Side,First_60c_Time,First_65c_Side,First_65c_Time,RSI_1m,V_1m,Drawdown_UP,Drawdown_DN,ATR_5m,BTC_Open,BTC_Close,Winner
1773462300,,,71095.4,0.00,0.0,71095.4,0.0,71095.4,0.0,71095.4,0.0,0.5,0.5,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773462600,,,,0.00,,,0.0,71095.4,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773462900,,,,0.00,,,0.0,71095.4,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773463200,,,71095.4,0.00,0.0,71095.4,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773463500,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773463800,,,71095.4,0.00,,,0.0,71095.4,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773464100,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773464400,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773464700,,,,0.00,,,,,0.0,71095.4,0.0,0.5,0.5,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773465000,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773465300,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773465600,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773465900,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773466200,,,,0.00,,,0.0,71095.4,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773466500,,,,0.00,0.0,71095.4,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773466800,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773467100,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773467400,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773467700,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773468000,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773468300,,,71095.4,0.00,0.0,71095.4,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773468600,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773468900,,,,0.00,0.0,71095.4,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773469200,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773469500,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773469800,,,71095.4,0.00,0.0,71095.4,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773470100,,,71095.4,0.00,0.0,71095.4,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773470400,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773470700,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773471000,,,,0.00,,,,,0.0,71095.4,0.0,0.5,0.5,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773471300,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773471600,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773471900,,,71095.4,0.00,,,,,0.0,71095.4,0.0,0.5,0.5,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773472200,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773472500,,,71095.4,0.00,,,,,0.0,71095.4,0.0,0.5,0.5,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773472800,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773473100,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773473400,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773473700,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773474000,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773474300,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773474600,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773474900,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773475200,,,,0.00,,,0.0,71095.4,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773475500,,,,0.00,0.0,71095.4,0.0,71095.4,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773475800,,,,0.00,,,,,0.0,71095.4,0.0,0.5,0.5,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773476100,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773476400,,,71095.4,0.00,,,,,0.0,71095.4,0.0,0.5,0.5,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773476700,,,,0.00,0.0,71095.4,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773477000,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773477300,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773477600,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773477900,,,,0.00,,,,,0.0,71095.4,0.0,0.5,0.5,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773478200,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773478500,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773478800,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773479100,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773479400,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773479700,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773480000,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773480300,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773480600,,,,0.00,0.0,71095.4,,,0.0,71095.4,0.0,0.5,0.5,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773480900,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773481200,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773481500,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773481800,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773482100,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773482400,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773482700,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773483000,,,,0.00,,,0.0,71095.4,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773483300,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773483600,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773483900,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773484200,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773484500,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773484800,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773485100,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773485400,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773485700,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773486000,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773486300,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773486600,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773486900,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773487200,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773487500,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773487800,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773488100,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773488400,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773488700,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773489000,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773489300,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773489600,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773489900,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773490200,,,,0.00,,,0.0,71095.4,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773490500,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773490800,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773491100,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
