Timestamp,Mode,SimBal,LiveBal,RiskBankroll,TimeRem,BTC_Price,BTC_Open,BTC_Diff,BTC_Range,Odds_Score,Trend_Prob,Trend_Score,Sig_Slingshot,Sig_Poly,Sig_Cobra,Sig_Flag,Sig_TrendOdds,Master_Score,Master_Status,UP_Price,DN_Price,UP_Bid,DN_Bid,Shares_UP,Shares_DN,Note
2026-03-01 01:38:07,SIM,88.00,94.74,88.00,01:53,66910.00,66904.20,5.80,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.595,0.405,0.600,0.410,0.00,0.00,-
2026-03-01 01:38:23,SIM,88.00,94.74,88.00,01:37,66904.08,66904.20,-0.12,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.230,0.770,0.270,0.750,0.00,0.00,-
2026-03-01 01:38:38,SIM,88.00,94.74,88.00,01:23,66840.10,66904.20,-64.10,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.085,0.915,0.090,0.920,0.00,0.00,-
2026-03-01 01:38:54,SIM,88.00,94.74,88.00,01:06,66830.84,66904.20,-73.36,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.045,0.955,0.050,0.960,0.00,0.00,-
2026-03-01 01:39:10,SIM,88.00,94.74,88.00,00:50,66825.90,66904.20,-78.30,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.025,0.975,0.030,0.980,0.00,0.00,-
2026-03-01 01:39:25,SIM,88.00,94.74,88.00,00:35,66783.80,66904.20,-120.40,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.010,0.995,0.010,1.000,0.00,0.00,-
2026-03-01 01:39:41,SIM,88.00,94.74,88.00,00:19,66772.10,66904.20,-132.10,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.010,0.995,0.010,1.000,0.00,0.00,-
2026-03-01 01:39:56,SIM,88.00,94.74,88.00,00:04,66785.29,66904.20,-118.91,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.010,0.995,0.010,1.000,0.00,0.00,-
TRADE_EVENT,2026-03-01 01:39:57,BUY,UP,12.00,0.53000,0.53000,0.00000,22.64,0.00,N/A,0.00,76.00,PreBuy_Follow Lead (7.0¢ gap)
TRADE_EVENT,2026-03-01 01:39:59,SETTLE,DOWN,0.00,1.00000,1.00000,0.00000,0.00,0.00,N/A,0.00,76.00,Win: DOWN | PnL: -12.00
