Timestamp,Mode,SimBal,LiveBal,RiskBankroll,TimeRem,BTC_Price,BTC_Open,BTC_Diff,BTC_Range,Odds_Score,Trend_Prob,Trend_Score,Sig_Slingshot,Sig_Poly,Sig_Cobra,Sig_Flag,Sig_TrendOdds,Master_Score,Master_Status,UP_Price,DN_Price,UP_Bid,DN_Bid,Shares_UP,Shares_DN,Note
2026-03-01 00:50:22,SIM,66.83,94.74,66.83,04:38,67477.80,67505.00,-27.20,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.395,0.605,0.400,0.610,0.00,0.00,-
2026-03-01 00:50:38,SIM,66.83,94.74,66.83,04:22,67445.10,67505.00,-59.90,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.325,0.675,0.330,0.680,0.00,0.00,-
2026-03-01 00:50:53,SIM,66.83,94.74,66.83,04:07,67419.00,67505.00,-86.00,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.185,0.820,0.190,0.820,0.00,0.00,-
2026-03-01 00:51:09,SIM,66.83,94.74,66.83,03:51,67378.90,67505.00,-126.10,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.165,0.845,0.170,0.840,0.00,0.00,-
2026-03-01 00:51:25,SIM,66.83,94.74,66.83,03:35,67328.00,67505.00,-177.00,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.085,0.915,0.090,0.920,0.00,0.00,-
2026-03-01 00:51:40,SIM,66.83,94.74,66.83,03:20,67341.90,67505.00,-163.10,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.095,0.905,0.100,0.910,0.00,0.00,-
2026-03-01 00:51:56,SIM,66.83,94.74,66.83,03:04,67334.40,67505.00,-170.60,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.085,0.915,0.090,0.920,0.00,0.00,-
2026-03-01 00:52:12,SIM,66.83,94.74,66.83,02:48,67325.20,67505.00,-179.80,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.045,0.955,0.050,0.960,0.00,0.00,-
2026-03-01 00:52:28,SIM,66.83,94.74,66.83,02:32,67265.40,67505.00,-239.60,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.025,0.975,0.030,0.980,0.00,0.00,-
2026-03-01 00:52:43,SIM,66.83,94.74,66.83,02:17,67292.52,67505.00,-212.48,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.025,0.975,0.030,0.980,0.00,0.00,-
2026-03-01 00:52:59,SIM,66.83,94.74,66.83,02:01,67237.70,67505.00,-267.30,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.015,0.985,0.020,0.990,0.00,0.00,-
2026-03-01 00:53:14,SIM,66.83,94.74,66.83,01:46,67235.30,67505.00,-269.70,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.015,0.985,0.020,0.990,0.00,0.00,-
2026-03-01 00:53:29,SIM,66.83,94.74,66.83,01:31,67292.20,67505.00,-212.80,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.025,0.975,0.030,0.980,0.00,0.00,-
2026-03-01 00:53:45,SIM,66.83,94.74,66.83,01:15,67242.30,67505.00,-262.70,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.015,0.985,0.020,0.990,0.00,0.00,-
2026-03-01 00:54:01,SIM,66.83,94.74,66.83,00:59,67246.76,67505.00,-258.24,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.010,0.995,0.010,1.000,0.00,0.00,-
2026-03-01 00:54:16,SIM,66.83,94.74,66.83,00:44,67246.76,67505.00,-258.24,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.010,0.995,0.010,1.000,0.00,0.00,-
2026-03-01 00:54:32,SIM,66.83,94.74,66.83,00:28,67272.10,67505.00,-232.90,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.010,0.995,0.010,1.000,0.00,0.00,-
