Window_ID,Pre_15s_Gap,BTC_Pre_15s,BTC_Pre_60s,BTC_Velocity_60s,Gap_5s,BTC_5s,Gap_10s,BTC_10s,Gap_15s,BTC_15s,Poly_Spread_15s,UP_Bid_15s,DN_Bid_15s,First_55c_Side,First_55c_Time,First_60c_Side,First_60c_Time,First_65c_Side,First_65c_Time,RSI_1m,V_1m,Drawdown_UP,Drawdown_DN,ATR_5m,BTC_Open,BTC_Close,Winner
1773474000,,,70553.5,28.50,-0.16999999999999998,70597.7,,,-0.25,70558.47,-0.010000000000000009,0.38,0.63,DOWN,5,DOWN,8,DOWN,81,38.52,8,76.83,15.70,43.61,70582.00,70560.80,DOWN
1773474300,,,70524.61,15.41,,,,,0.010000000000000009,70560.8,-0.010000000000000009,0.51,0.5,UP,21,DOWN,32,DOWN,38,38.42,122,33.83,20.88,30.03,70540.02,70547.50,UP
1773474600,,,70576.7,-53.47,0.07,70549.3,0.07,70549.3,0.010000000000000009,70523.22,-0.010000000000000009,0.51,0.5,UP,39,UP,46,UP,54,40.20,237,0.01,65.25,43.95,70523.23,70545.20,DOWN
1773474900,,,70624.5,-79.30,0.29000000000000004,70564.8,,,,,,,,UP,0,UP,0,UP,0,52.12,7,0.00,79.40,41.19,70545.20,70596.68,UP
1773475200,,,70613.93,-10.73,-0.14999999999999997,70603.2,-0.16999999999999998,70603.2,,,,,,DOWN,5,DOWN,6,DOWN,42,56.52,2,30.56,24.30,23.25,70603.20,70618.87,UP
1773475500,,,70671.46,-38.46,,,,,,,,,,UP,2,UP,19,UP,23,50.94,96,12.96,45.00,33.32,70633.00,70620.04,DOWN
1773475800,,,70678.6,-37.90,,,,,,,,,,UP,0,UP,21,UP,29,63.43,6,27.66,60.07,22.13,70640.70,70697.04,UP
1773476100,,,70618.87,79.63,0.07,70697.03,0.13000000000000006,70718.5,,,,,,UP,6,UP,17,DOWN,200,45.11,2,100.50,20.20,30.27,70698.50,70604.13,DOWN
1773476400,,,70692.2,-88.06,,,0.14999999999999997,70609.2,0.16999999999999998,70594.91,-0.010000000000000009,0.59,0.42,UP,0,UP,0,UP,22,56.51,2,9.23,88.06,25.30,70604.14,70692.10,UP
1773476700,,,70674.0,18.10,,,0.14999999999999997,70692.1,0.13000000000000006,70658.65,-0.009999999999999898,0.57,0.44,UP,0,UP,39,UP,47,56.26,85,37.55,0.10,18.01,70692.10,70683.90,UP
1773477000,,,70651.03,32.87,0.030000000000000027,70683.9,,,,,,,,UP,0,UP,0,UP,249,57.76,31,58.44,12.30,29.27,70683.90,70683.22,UP
1773477300,,,70613.35,69.87,-0.050000000000000044,70683.22,-0.010000000000000009,70678.7,,,,,,DOWN,0,DOWN,0,DOWN,38,42.05,2,94.44,6.98,26.53,70683.22,70612.37,DOWN
1773477600,,,70583.4,28.98,-0.11000000000000004,70628.8,,,,,,,,DOWN,1,DOWN,13,DOWN,17,35.15,3,48.38,16.42,25.66,70612.38,70580.00,DOWN
1773477900,,,70566.03,13.87,,,,,,,,,,DOWN,0,DOWN,0,DOWN,210,34.70,43,24.03,20.60,21.81,70579.90,70571.60,DOWN
1773478200,,,70573.3,-13.40,0.13000000000000006,70560.0,0.11000000000000004,70560.0,0.13000000000000006,70560.0,-0.009999999999999898,0.57,0.44,UP,4,DOWN,64,UP,119,50.14,1,21.15,41.30,21.93,70559.90,70601.00,UP
1773478500,,,70569.36,31.74,0.010000000000000009,70601.1,,,0.07,70594.49,-0.010000000000000009,0.54,0.47,UP,7,DOWN,23,UP,210,49.32,15,37.62,0.00,20.00,70601.10,70585.64,DOWN
1773478800,,,70633.04,-39.44,,,-0.20999999999999996,70591.0,-0.28,70591.0,0.0,0.36,0.65,DOWN,0,DOWN,0,DOWN,15,68.67,4,7.96,104.00,29.60,70593.60,70680.54,UP
1773479100,,,,0.00,0.010000000000000009,70695.1,,,,,,,,UP,17,UP,38,UP,50,64.61,1,31.59,6.90,19.28,70694.60,70690.70,UP
1773479400,,,70690.7,-0.10,-0.18999999999999995,70690.7,-0.18999999999999995,70690.7,,,,,,DOWN,1,DOWN,5,DOWN,21,62.12,8,26.60,6.80,19.32,70690.60,70693.58,UP
1773479700,,,70639.37,54.20,,,,,-0.29000000000000004,70676.85,-0.010000000000000009,0.36,0.65,DOWN,0,DOWN,0,DOWN,8,59.46,77,68.83,22.33,38.90,70693.57,70704.00,DOWN
1773480000,,,70676.3,27.80,0.030000000000000027,70704.0,,,,,,,,DOWN,22,UP,116,UP,180,59.20,65,52.54,11.90,24.89,70704.10,70716.00,UP
1773480300,,,70671.0,45.00,,,,,,,,,,UP,0,UP,58,DOWN,187,56.83,137,61.02,0.00,29.68,70716.00,70693.25,DOWN
1773480600,,,70600.7,99.90,-0.20999999999999996,70700.6,,,-0.25,70700.6,-0.010000000000000009,0.38,0.63,DOWN,1,DOWN,1,DOWN,41,38.47,19,121.58,0.00,42.88,70700.60,70592.10,DOWN
1773480900,,,70625.9,-33.80,,,0.07,70583.66,,,,,,UP,20,UP,21,UP,131,46.05,198,28.93,45.23,40.57,70592.10,70606.00,UP
1773481200,,,70612.98,12.82,-0.010000000000000009,70625.8,-0.030000000000000027,70625.9,,,,,,DOWN,18,UP,174,UP,232,46.24,0,29.41,0.60,6.92,70625.80,70626.40,UP
1773481500,,,70424.64,188.35,,,0.20999999999999996,70626.4,,,,,,UP,0,UP,0,DOWN,157,30.44,38,208.92,13.41,53.25,70612.99,70448.25,DOWN
1773481800,,,70535.3,-74.55,0.13000000000000006,70460.75,0.18999999999999995,70463.8,,,,,,UP,5,UP,9,UP,38,41.62,2,0.00,121.35,43.00,70460.75,70531.10,UP
1773482100,,,70559.9,-28.80,,,,,,,,,,UP,0,UP,14,UP,21,41.19,47,19.21,28.80,16.63,70531.10,70550.40,UP
1773482400,,,70527.23,5.77,,,,,,,,,,UP,4,UP,33,DOWN,62,44.91,16,30.00,15.90,31.28,70533.00,70530.40,DOWN
1773482700,,,70523.53,6.87,,,,,,,,,,UP,4,UP,4,UP,25,47.77,2,14.40,32.70,20.07,70530.40,70540.70,UP
1773483000,,,70511.43,33.67,,,,,0.14999999999999997,70538.35,-0.010000000000000009,0.58,0.43,UP,15,UP,22,UP,31,50.88,3,69.50,25.92,32.54,70545.10,70544.92,UP
1773483300,,,70475.2,69.73,,,-0.20999999999999996,70536.8,,,,,,DOWN,6,DOWN,10,DOWN,23,42.67,11,83.88,0.00,31.98,70544.93,70475.80,DOWN
1773483600,,,70501.2,-18.10,0.16999999999999998,70483.1,0.16999999999999998,70479.01,,,,,,UP,2,UP,2,UP,32,41.11,4,33.11,18.10,23.33,70483.10,70484.70,UP
1773483900,,,70443.13,23.57,0.14999999999999997,70466.8,0.16999999999999998,70466.7,,,,,,UP,1,DOWN,42,UP,101,46.43,8,42.24,0.10,23.03,70466.70,70465.00,UP
1773484200,,,70421.1,43.90,,,,,,,,,,UP,0,DOWN,53,DOWN,168,48.18,159,75.01,7.29,36.26,70465.00,70452.79,DOWN
1773484500,,,70458.3,13.30,-0.25,70471.6,-0.26,70471.7,-0.31,70468.1,-0.009999999999999953,0.35,0.66,DOWN,1,DOWN,4,DOWN,7,50.98,11,37.71,4.30,36.75,70471.60,70471.70,UP
1773484800,,,70531.4,-55.20,-0.07,70476.2,,,,,,,,UP,26,UP,36,UP,55,57.38,108,0.01,65.80,31.02,70476.20,70485.79,UP
1773485100,,,70526.79,-1.99,0.13000000000000006,70524.8,0.16999999999999998,70524.8,,,,,,UP,4,UP,16,UP,21,57.89,1,6.38,12.90,8.30,70524.80,70528.33,UP
1773485400,,,70559.87,-31.54,,,,,,,,,,UP,0,UP,0,UP,52,62.02,6,0.00,37.17,11.98,70528.33,70555.57,UP
1773485700,,,70566.6,-0.10,,,0.22999999999999998,70566.6,,,,,,UP,1,UP,4,UP,11,64.45,49,24.45,4.24,13.91,70566.50,70570.44,UP
1773486000,,,70624.1,-50.80,,,,,,,,,,UP,3,UP,3,UP,12,74.34,5,5.21,81.30,25.60,70573.30,70645.05,UP
1773486300,,,70678.68,-24.48,,,0.08000000000000002,70651.03,0.14999999999999997,70654.6,-0.010000000000000009,0.58,0.43,DOWN,3,UP,22,UP,96,78.51,6,3.18,40.76,14.81,70654.20,70677.81,UP
1773486600,,,70661.1,16.71,-0.050000000000000044,70677.81,,,,,,,,DOWN,56,DOWN,56,DOWN,59,70.70,5,38.33,0.63,12.67,70677.81,70665.53,DOWN
1773486900,,,70677.25,-6.05,-0.07,70671.2,,,,,,,,UP,39,UP,40,UP,170,61.01,15,2.20,23.20,10.39,70671.20,70681.80,DOWN
1773487200,,,70682.7,-0.80,-0.030000000000000027,70657.33,,,,,,,,UP,29,UP,33,UP,49,60.42,10,31.65,2.56,19.18,70681.90,70682.80,UP
1773487500,,,70719.1,-46.04,-0.010000000000000009,70673.06,,,,,,,,DOWN,17,UP,56,UP,60,52.68,42,7.48,46.04,25.66,70673.06,70682.00,UP
1773487800,,,70654.32,27.58,,,-0.030000000000000027,70649.43,-0.050000000000000044,70649.43,-0.010000000000000009,0.48,0.53,DOWN,24,DOWN,24,DOWN,94,57.44,45,52.33,3.80,20.70,70681.90,70685.70,UP
1773488100,,,70696.35,-10.55,0.050000000000000044,70685.8,0.010000000000000009,70681.16,,,,,,UP,29,UP,29,UP,73,63.45,23,5.80,20.95,13.95,70685.80,70705.30,UP
1773488400,,,70725.8,-20.50,,,-0.11000000000000004,70698.92,,,,,,DOWN,1,DOWN,20,DOWN,36,55.01,32,15.31,22.90,19.67,70705.30,70728.10,DOWN
1773488700,,,70728.2,-0.10,0.22999999999999998,70704.8,,,,,,,,UP,0,UP,5,UP,31,59.09,3,23.30,22.00,19.89,70728.10,70728.20,UP
1773489000,,,70774.7,-46.50,,,0.11000000000000004,70728.2,0.030000000000000027,70729.45,-0.010000000000000009,0.52,0.5,UP,9,UP,65,UP,65,57.98,12,4.04,62.50,18.28,70728.20,70749.10,UP
1773489300,,,70713.36,35.74,,,,,,,,,,UP,1,DOWN,25,DOWN,32,56.35,48,56.16,2.33,20.64,70749.10,70751.42,UP
1773489600,,,70831.3,-82.20,0.15000000000000008,70774.7,,,,,,,,UP,2,UP,2,UP,54,62.22,4,0.00,86.38,34.74,70749.10,70795.30,UP
1773489900,,,70772.09,23.21,0.18999999999999995,70795.3,0.14999999999999997,70795.2,,,,,,UP,1,UP,2,DOWN,227,50.97,4,34.19,2.70,11.51,70795.30,70783.50,DOWN
1773490200,,,70717.26,66.24,,,,,,,,,,DOWN,0,DOWN,4,DOWN,12,51.66,55,71.37,0.00,33.90,70783.50,70743.00,DOWN
1773490500,,,70730.1,14.23,-0.18999999999999995,70731.01,-0.25,70753.0,-0.25,70753.0,-0.010000000000000009,0.38,0.63,DOWN,2,DOWN,2,DOWN,22,49.01,2,32.24,8.67,21.90,70744.33,70730.10,DOWN
